ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED ()
161,1304.5,26,16.862745,19.215687,59,2.34375,1.5625,20,35.294117,50.588234,16.078432,31.764706,17.647058,12.09,101,2.352941,28,5,438.700012,172.600006,14.238,0,0,7506,0,255
161,1304.5,26,16.862745,19.215687,59,2.34375,1.5625,20,28.627451,50.588234,16.078432,31.764706,17.647058,11.63,101,2.352941,28,5,439.899994,174.5,14.238,0,0,7506,0,255
161,1304.5,26,16.862745,19.215687,59,2.34375,1.5625,20,28.627451,55.686275,24.313726,40.392159,21.568628,11.42,101,5.490196,28,5,439.899994,174.5,14.238,0,0,7506,0,255
161,1299,26,16.862745,24.705883,60,3.90625,-0.78125,22,28.627451,55.686275,24.313726,40.392159,21.568628,12.5,101,5.490196,28,21,439.899994,174.5,14.238,0,0,7506,0,255
163,1299,26,16.862745,24.705883,60,3.90625,-0.78125,22,28.627451,55.686275,24.313726,40.392159,21.568628,13,101,5.490196,28,21,439.899994,174.5,14.238,0,0,7506,0,255
163,1299,26,16.862745,24.705883,60,3.90625,-0.78125,22,35.294117,48.627453,24.313726,40.392159,21.568628,11.9,101,0,28,21,443.299988,179,14.218,0,0,7506,0,255
163,1299,26,16.862745,24.705883,60,3.90625,-0.78125,22,35.294117,48.627453,16.078432,31.764706,16.862745,12.65,101,0,28,21,443.299988,179,14.218,0,0,7506,0,255
163,1192,26,16.862745,20,60,3.125,-5.46875,20,35.294117,48.627453,16.078432,31.764706,16.862745,11.38,101,0,28,7,443.299988,179,14.218,0,0,7506,0,255
165,1192,26,16.862745,20,60,3.125,-5.46875,20,35.686275,48.627453,16.078432,31.764706,16.862745,13.32,101,0,28,7,443.299988,179,14.218,0,0,7506,0,255
165,1192,26,16.862745,20,60,3.125,-5.46875,20,35.686275,48.627453,16.078432,31.764706,16.862745,12.61,101,0,28,7,445.299988,182.800003,14.023,0,0,7506,0,255
165,1192,26,16.862745,25.490196,60,3.125,-5.46875,20,35.686275,48.627453,16.078432,31.764706,16.862745,11.07,101,0,28,7,445.299988,182.800003,14.023,0,0,7506,0,255
167,907.75,26,16.862745,25.490196,60,3.90625,-9.375,25,35.686275,48.627453,16.078432,31.764706,16.862745,11.59,101,0,28,11,445.299988,182.800003,14.023,0,0,7506,0,255
167,907.75,26,16.862745,25.490196,60,3.90625,-9.375,25,36.862743,48.627453,16.078432,31.764706,16.862745,12.34,101,0,28,11,446.299988,182.800003,14.023,0,0,7506,0,255
167,907.75,26,16.862745,25.490196,60,3.90625,-9.375,25,36.862743,48.627453,16.078432,31.764706,16.862745,12.61,101,0,28,11,446.299988,185.899994,14.14,0,0,7506,0,255
167,888.25,19,16.862745,25.490196,60,3.90625,-12.5,25,36.862743,48.627453,16.078432,31.764706,16.862745,12.03,101,0,28,11,446.299988,185.899994,14.14,0,0,7506,0,255
169,888.25,19,16.862745,25.490196,60,3.90625,-12.5,25,36.862743,48.627453,16.078432,31.764706,16.862745,11.16,101,0,28,11,446.299988,185.899994,14.14,0,0,7506,0,255
169,888.25,19,16.862745,25.490196,60,3.90625,-12.5,25,35.686275,48.627453,16.078432,31.764706,16.862745,11.62,101,0,28,11,446.600006,187.300003,14.121,0,0,7506,0,255
169,888.25,19,16.862745,25.490196,60,3.90625,-12.5,25,35.686275,48.627453,16.078432,31.764706,16.862745,12.89,101,0,28,11,446.600006,187.300003,14.121,0,0,7506,0,255
169,756.25,12,17.647058,29.803921,61,3.90625,-10.15625,33,35.686275,48.627453,16.078432,31.764706,16.862745,12.29,101,0,28,10,446.600006,187.300003,14.121,0,0,7506,0,255
170,756.25,12,17.647058,29.803921,61,3.90625,-10.15625,33,35.686275,48.627453,16.078432,31.764706,16.862745,13.17,101,0,28,10,446.600006,187.300003,14.121,0,0,7506,0,255
170,756.25,12,17.647058,29.803921,61,3.90625,-10.15625,33,35.686275,56.07843,26.274509,42.35294,23.137255,11.38,101,5.882353,28,10,446.799988,189.800003,14.082,0,0,7506,0,255
170,756.25,12,17.647058,29.803921,61,3.90625,-10.15625,33,35.686275,56.07843,26.274509,42.35294,23.137255,11.34,101,5.882353,28,10,446.799988,189.800003,14.082,0,0,7506,0,255
172,1101.5,12,20.784313,58.039215,61,-2.34375,0,52,35.686275,56.07843,26.274509,42.35294,23.137255,11.41,101,5.882353,28,18,446.799988,189.800003,14.082,0,0,7506,0,255
172,1101.5,12,20.784313,58.039215,61,-2.34375,0,52,33.333332,56.07843,26.274509,42.35294,23.137255,11.68,101,5.882353,28,18,448.5,189.800003,14.082,0,0,7506,0,255
172,1101.5,12,20.784313,58.039215,61,-2.34375,0,52,33.333332,52.549019,22.745098,38.431374,20,12.37,101,3.137255,28,18,448.5,193.199997,14.179,0,0,7506,0,255
172,1292,12,20.784313,30.980392,61,3.90625,-7.03125,28,33.333332,52.549019,22.745098,38.431374,20,12,101,3.137255,28,18,448.5,193.199997,14.179,0,0,7506,0,255
174,1292,18,19.215687,30.980392,61,3.90625,-7.03125,28,33.333332,52.549019,22.745098,38.431374,20,12.63,101,3.137255,28,24,448.5,193.199997,14.179,0,0,7506,0,255
174,1292,18,19.215687,30.980392,61,3.90625,-7.03125,28,18.431372,52.549019,22.745098,38.431374,20,12.44,101,2.352941,28,24,450.399994,196.600006,14.179,0,0,7506,0,255
174,1292,18,19.215687,30.980392,61,3.90625,-7.03125,28,18.431372,51.764706,22.352942,38.039215,19.607843,11.66,101,2.352941,28,24,450.399994,196.600006,14.179,0,0,7506,0,255
174,1275.75,19,17.647058,23.921568,61,3.90625,-3.90625,21,18.431372,51.764706,22.352942,38.039215,19.607843,11.52,101,2.352941,28,20,450.399994,196.600006,14.179,0,0,7506,0,255
176,1275.75,19,17.647058,23.921568,61,3.90625,-3.90625,21,30.980392,51.764706,22.352942,38.039215,19.607843,12.37,101,2.352941,28,20,450.399994,196.600006,14.179,0,0,7506,0,255
176,1275.75,19,17.647058,23.921568,61,3.90625,-3.90625,21,30.980392,52.156864,22.352942,38.431374,20,11.09,101,2.745098,28,20,451.100006,198.100006,14.179,0,0,7506,0,255
176,1275.75,19,17.647058,23.921568,61,3.90625,-3.90625,21,30.980392,52.156864,22.352942,38.431374,20,13.12,101,2.745098,28,20,451.100006,198.100006,14.179,0,0,7506,0,255
178,1357.75,20,20,34.509804,61,3.90625,-4.6875,35,30.980392,52.156864,22.352942,38.431374,20,12.32,101,2.745098,28,24,451.100006,198.100006,14.179,0,0,7506,0,255
178,1357.75,20,20,34.509804,61,3.90625,-4.6875,35,33.333332,52.156864,22.352942,38.431374,20,13.48,101,2.745098,28,24,453,198.100006,14.179,0,0,7506,0,255
178,1357.75,20,20,34.509804,61,3.90625,-4.6875,35,33.333332,52.941177,22.352942,38.431374,20.392157,11.27,101,3.529412,28,24,453,201.5,14.179,0,0,7506,0,255
178,1357.75,20,20,32.941177,62,3.90625,-5.46875,33,33.333332,52.941177,22.352942,38.431374,20.392157,11.31,101,3.529412,28,24,453,201.5,14.179,0,0,7506,0,255
179,1438.25,19,20,32.941177,62,3.90625,-5.46875,33,33.333332,52.941177,22.352942,38.431374,20.392157,11.73,101,3.529412,28,25,453,201.5,14.179,0,0,7506,0,255
179,1438.25,19,20,32.941177,62,3.90625,-5.46875,33,34.509804,52.941177,22.352942,38.431374,20.392157,12.61,101,2.745098,28,25,454.899994,204.899994,14.179,0,0,7506,0,255
179,1438.25,19,20,32.941177,62,3.90625,-5.46875,33,34.509804,52.549019,22.352942,38.039215,20,12.09,101,2.745098,28,25,454.899994,204.899994,14.179,0,0,7507,0,255
179,1482,21,20.392157,30.980392,62,3.90625,-4.6875,30,34.509804,52.549019,22.352942,38.039215,20,11.35,101,2.745098,28,26,454.899994,204.899994,14.179,0,0,7507,0,255
181,1482,21,20.392157,30.980392,62,3.90625,-4.6875,30,39.215687,52.549019,22.352942,38.039215,20,13.06,101,2.745098,28,26,454.899994,204.899994,14.179,0,0,7507,0,255
181,1482,21,20.392157,30.980392,62,3.90625,-4.6875,30,39.215687,52.941177,21.960785,37.64706,19.607843,11.92,101,3.529412,28,26,456.899994,208.300003,14.179,0,0,7507,0,255
181,1482,21,20.392157,30.980392,62,3.90625,-4.6875,30,39.215687,52.941177,21.960785,37.64706,19.607843,12.37,101,3.529412,28,26,456.899994,208.300003,14.179,0,0,7507,0,255
183,1488.25,21,17.254902,28.627451,63,3.90625,-3.90625,27,39.215687,52.941177,21.960785,37.64706,19.607843,11.8,101,3.529412,28,26,456.899994,208.300003,14.179,0,0,7507,0,255
183,1488.25,21,17.254902,28.627451,63,3.90625,-3.90625,27,33.333332,52.941177,21.960785,37.64706,19.607843,13.14,101,3.529412,28,26,456.899994,208.300003,14.179,0,0,7507,0,255
183,1488.25,21,17.254902,28.627451,63,3.90625,-3.90625,27,33.333332,49.019608,16.078432,32.549019,16.862745,13.21,101,0,28,26,457.799988,210.100006,14.179,0,0,7507,0,255
183,1488.25,21,17.254902,37.64706,63,3.125,0,38,33.333332,49.019608,16.078432,32.549019,16.862745,11.05,101,0,28,26,457.799988,210.100006,14.179,0,0,7507,0,255
185,1317,21,20.392157,37.64706,63,3.125,0,38,33.333332,49.019608,16.078432,32.549019,16.862745,11.41,101,0,28,14,457.799988,210.100006,14.179,0,0,7507,0,255
185,1317,21,20.392157,37.64706,63,3.125,0,38,32.941177,49.019608,16.078432,32.549019,16.862745,12.86,101,0,28,14,457.5,213,14.179,0,0,7507,0,255
185,1317,21,20.392157,37.64706,63,3.125,0,38,32.941177,52.156864,22.352942,38.039215,20,11.05,101,2.745098,28,14,457.5,213,14.179,0,0,7507,0,255
185,1324,20,20,31.372549,63,3.90625,-7.8125,32,32.941177,52.156864,22.352942,38.039215,20,12.27,101,2.745098,28,23,457.5,213,14.179,0,0,7507,0,255
187,1324,20,20,31.372549,63,3.90625,-7.8125,32,35.686275,52.156864,22.352942,38.039215,20,12.99,101,2.745098,28,23,457.5,213,14.179,0,0,7507,0,255
187,1324,20,20,31.372549,63,3.90625,-7.8125,32,35.686275,48.627453,16.078432,31.764706,16.862745,13.18,101,0,28,23,457.799988,215.899994,14.179,0,0,7507,0,255
187,1324,20,20,31.372549,63,3.90625,-7.8125,32,35.686275,48.627453,16.078432,31.764706,16.862745,11.08,101,0,28,23,457.799988,215.899994,14.179,0,0,7507,0,255
187,1316.25,19,16.862745,19.607843,63,3.125,-4.6875,19,35.686275,48.627453,16.078432,31.764706,16.862745,11.4,101,0,28,14,457.799988,215.899994,14.179,0,0,7507,0,255
188,1316.25,19,16.862745,19.607843,63,3.125,-4.6875,19,34.117645,48.627453,16.078432,31.764706,16.862745,12.2,101,0,28,14,457.799988,215.899994,14.179,0,0,7507,0,255
188,1316.25,19,16.862745,19.607843,63,3.125,-4.6875,19,34.117645,49.019608,20.392157,36.862743,19.215687,12.45,101,0,28,14,457.799988,218.5,14.179,0,0,7507,0,255
188,1316.25,19,16.862745,38.039215,63,3.125,-10.9375,19,34.117645,49.019608,20.392157,36.862743,19.215687,12.65,101,0,28,14,457.799988,218.5,14.179,0,0,7507,0,255
190,1132,17,19.215687,38.039215,63,3.125,-10.9375,37,34.117645,49.019608,20.392157,36.862743,19.215687,13.45,101,0,29,19,457.799988,218.5,14.179,0,0,7507,0,255
190,1132,17,19.215687,38.039215,63,3.125,-10.9375,37,33.333332,49.019608,20.392157,36.862743,19.215687,12.04,101,0,29,19,457.899994,219.799988,14.16,0,0,7507,0,255
190,1132,17,19.215687,38.039215,63,3.125,-10.9375,37,33.333332,51.764706,22.352942,38.431374,19.607843,11.39,101,2.745098,29,19,457.899994,219.799988,14.16,0,0,7507,0,255
190,1204.5,16,19.215687,33.725491,64,3.125,-3.90625,35,33.333332,51.764706,22.352942,38.431374,19.607843,12.82,101,2.745098,29,20,457.899994,219.799988,14.16,0,0,7507,0,255
192,1204.5,16,19.215687,33.725491,64,3.125,-3.90625,35,34.509804,51.764706,22.352942,38.431374,19.607843,13.5,101,2.745098,29,20,457.899994,219.799988,14.16,0,0,7507,0,255
192,1204.5,16,19.215687,33.725491,64,3.125,-3.90625,35,34.509804,48.627453,16.470589,31.764706,16.862745,11.44,101,0,29,20,458.399994,222.399994,14.179,0,0,7507,0,255
192,1204.5,16,19.215687,33.725491,64,3.125,-3.90625,35,34.509804,48.627453,16.470589,31.764706,16.862745,11.43,101,0,29,20,458.399994,222.399994,14.179,0,0,7507,0,255
192,1177.25,17,18.431372,20,65,3.90625,-5.46875,22,34.509804,48.627453,16.470589,31.764706,16.862745,12.72,101,0,29,16,458.399994,222.399994,14.179,0,0,7507,0,255
194,1177.25,17,18.431372,20,65,3.90625,-5.46875,22,31.764706,48.627453,16.470589,31.764706,16.862745,13.13,101,0,29,16,458.399994,222.399994,14.179,0,0,7507,0,255
194,1177.25,17,18.431372,20,65,3.90625,-5.46875,22,31.764706,51.372547,22.745098,38.431374,19.607843,12.01,101,1.960784,29,16,458.600006,224.700012,14.16,0,0,7507,0,255
194,1177.25,17,18.431372,35.294117,65,3.125,-4.6875,22,31.764706,51.372547,22.745098,38.431374,19.607843,11.72,101,1.960784,29,16,458.600006,224.700012,14.16,0,0,7507,0,255
196,1164.75,16,19.607843,35.294117,65,3.125,-4.6875,36,31.764706,51.372547,22.745098,38.431374,19.607843,13.46,101,1.960784,29,19,458.600006,224.700012,14.16,0,0,7507,0,255
196,1164.75,16,19.607843,35.294117,65,3.125,-4.6875,36,34.509804,51.372547,22.745098,38.431374,19.607843,11.38,101,1.960784,29,19,459.100006,227,14.179,0,0,7507,0,255
196,1164.75,16,19.607843,35.294117,65,3.125,-4.6875,36,34.509804,51.764706,21.568628,37.64706,19.607843,12.61,101,2.352941,29,19,459.100006,227,14.179,0,0,7507,0,255
196,1249,18,19.215687,29.803921,65,3.90625,-3.90625,30,34.509804,51.764706,21.568628,37.64706,19.607843,12.41,101,2.352941,29,23,459.100006,227,14.179,0,0,7507,0,255
198,1249,18,19.215687,29.803921,65,3.90625,-3.90625,30,32.941177,51.764706,21.568628,37.64706,19.607843,12.79,101,2.352941,29,23,459.100006,227,14.179,0,0,7507,0,255
198,1249,18,19.215687,29.803921,65,3.90625,-3.90625,30,32.941177,51.764706,21.960785,37.64706,19.607843,11.39,101,2.352941,29,23,459.399994,228.200012,14.179,0,0,7507,0,255
198,1249,18,19.215687,29.803921,65,3.90625,-3.90625,30,32.941177,51.764706,21.960785,37.64706,19.607843,12.48,101,2.352941,29,23,459.399994,228.200012,14.179,0,0,7507,0,255
198,1307.75,18,19.215687,31.372549,65,3.90625,-3.90625,32,32.941177,51.764706,21.960785,37.64706,19.607843,12.91,101,2.352941,29,22,459.399994,228.200012,14.179,0,0,7507,0,255
199,1307.75,18,19.215687,31.372549,65,3.90625,-3.90625,32,30.980392,51.764706,21.960785,37.64706,19.607843,11.15,101,2.352941,29,22,459.399994,228.200012,14.179,0,0,7507,0,255
199,1307.75,18,19.215687,31.372549,65,3.90625,-3.90625,32,30.980392,51.764706,21.568628,37.64706,19.607843,12.36,101,1.960784,29,22,460,230.5,14.179,0,0,7507,0,255
199,1307.75,18,19.215687,28.235294,65,3.90625,-2.34375,32,30.980392,51.764706,21.568628,37.64706,19.607843,13.04,101,1.960784,29,22,460,230.5,14.179,0,0,7507,0,255
201,1333.5,18,18.82353,28.235294,65,3.90625,-2.34375,28,30.980392,51.764706,21.568628,37.64706,19.607843,11.66,101,1.960784,29,23,460,230.5,14.179,0,0,7507,0,255
201,1333.5,18,18.82353,28.235294,65,3.90625,-2.34375,28,35.294117,51.764706,21.568628,37.64706,19.607843,12.15,101,1.960784,29,23,460.799988,232.799988,14.179,0,0,7507,0,255
201,1333.5,18,18.82353,28.235294,65,3.90625,-2.34375,28,35.294117,48.627453,16.078432,31.764706,16.862745,11.38,101,0,29,23,460.799988,232.799988,14.179,0,0,7507,0,255
201,1229.5,19,16.862745,19.607843,65,3.125,-2.34375,19,35.294117,48.627453,16.078432,31.764706,16.862745,11.6,101,0,29,10,460.799988,232.799988,14.179,0,0,7507,0,255
203,1229.5,19,16.862745,19.607843,65,3.125,-2.34375,19,33.333332,48.627453,16.078432,31.764706,16.862745,13.35,101,0,29,10,460.799988,232.799988,14.179,0,0,7507,0,255
203,1229.5,19,16.862745,19.607843,65,3.125,-2.34375,19,33.333332,49.019608,19.215687,35.294117,16.862745,12.98,101,0.392157,29,10,461,234.799988,13.945,0,0,7507,0,255
203,1229.5,19,16.862745,19.607843,65,3.125,-2.34375,19,33.333332,49.019608,19.215687,35.294117,17.254902,11.69,101,0.392157,29,10,461,234.799988,13.945,0,0,7507,0,255
203,1060,16,16.862745,21.17647,66,3.90625,-6.25,21,33.333332,49.019608,19.215687,35.294117,17.254902,12.17,101,0.392157,29,9,461,234.799988,13.945,0,0,7507,0,255
205,1060,16,16.862745,21.17647,66,3.90625,-6.25,21,34.509804,49.019608,19.215687,35.294117,17.254902,13.12,101,0.392157,29,9,461,234.799988,13.945,0,0,7507,0,255
205,1060,16,16.862745,21.17647,66,3.90625,-6.25,21,34.509804,48.235294,16.078432,31.764706,16.862745,11.45,101,0,29,9,460.899994,235.700012,14.16,0,0,7507,0,255
205,1060,16,16.862745,22.745098,66,3.90625,-3.90625,21,34.509804,48.235294,16.078432,31.764706,16.862745,12.04,101,0,29,9,460.899994,235.700012,14.16,0,0,7507,0,255
207,911.5,14,16.862745,22.745098,66,3.90625,-3.90625,24,34.509804,48.235294,16.078432,31.764706,16.862745,11.06,101,0,29,9,460.899994,235.700012,14.16,0,0,7507,0,255
207,911.5,14,16.862745,22.745098,66,3.90625,-3.90625,24,34.117645,48.235294,16.078432,31.764706,16.862745,12.31,101,0,29,9,460.5,237.200012,14.16,0,0,7507,0,255
207,911.5,14,16.862745,22.745098,66,3.90625,-3.90625,24,34.117645,48.235294,16.078432,31.764706,16.862745,11.1,101,0,29,9,460.5,237.200012,14.121,0,0,7507,0,255
207,848.25,14,16.862745,25.490196,66,3.90625,-7.8125,25,34.117645,48.235294,16.078432,31.764706,16.862745,12.46,101,0,30,9,460.5,237.200012,14.121,0,0,7507,0,255
208,848.25,14,16.862745,25.490196,66,3.90625,-7.8125,25,34.117645,48.235294,16.078432,31.764706,16.862745,11.2,101,0,30,9,460.5,237.200012,14.121,0,0,7507,0,255
208,848.25,14,16.862745,25.490196,66,3.90625,-7.8125,25,35.686275,48.235294,16.078432,31.764706,16.862745,12.65,101,0,30,9,459.700012,238.399994,13.847,0,0,7507,0,255
208,848.25,14,16.862745,25.490196,66,3.90625,-7.8125,25,35.686275,48.235294,16.078432,31.764706,16.862745,11.67,101,0,30,9,459.700012,238.399994,13.847,0,0,7507,0,255
208,819.5,9,16.862745,26.274509,66,3.90625,-7.03125,27,35.686275,48.235294,16.078432,31.764706,16.862745,12.99,101,0,30,6,459.700012,238.399994,13.847,0,0,7507,0,255
210,819.5,9,16.862745,26.274509,66,3.90625,-7.03125,27,38.431374,48.235294,16.078432,31.764706,16.862745,13.42,101,0,30,6,459.700012,238.399994,13.847,0,0,7507,0,255
210,819.5,9,16.862745,26.274509,66,3.90625,-7.03125,27,38.431374,48.235294,16.078432,31.764706,16.862745,12.56,101,0,30,6,458.799988,239.399994,13.964,0,0,7507,0,255
210,819.5,9,16.862745,26.666666,66,3.90625,-7.8125,27,38.431374,48.235294,16.078432,31.764706,16.862745,12.37,101,0,30,6,458.799988,239.399994,13.964,0,0,7507,0,255
212,807,6,16.862745,26.666666,66,3.90625,-7.8125,26,38.431374,48.235294,16.078432,31.764706,16.862745,13.38,101,0,30,3,458.799988,239.399994,13.964,0,0,7507,0,255
212,807,6,16.862745,26.666666,66,3.90625,-7.8125,26,38.039215,48.235294,16.078432,31.764706,16.862745,11.2,101,0,30,3,458.299988,239.799988,13.964,0,0,7507,0,255
212,807,6,16.862745,26.666666,66,3.90625,-7.8125,26,38.039215,53.725491,16.078432,31.764706,16.862745,12.03,101,5.490196,30,3,458.299988,239.799988,14.082,0,0,7507,0,255
212,792.75,3,16.862745,27.450981,66,3.90625,-4.6875,33,38.039215,53.725491,16.078432,31.764706,16.862745,12.49,101,5.490196,30,16,458.299988,239.799988,14.082,0,0,7507,0,255
214,792.75,3,16.862745,27.450981,66,3.90625,-4.6875,33,38.039215,53.725491,16.078432,31.764706,16.862745,11.73,101,5.490196,30,16,458.299988,239.799988,14.082,0,0,7507,0,255
214,792.75,3,16.862745,27.450981,66,3.90625,-4.6875,33,32.156864,48.235294,16.078432,31.764706,16.862745,12.72,101,0,30,16,457.5,240.700012,14.101,0,0,7507,0,255
214,792.75,3,16.862745,27.450981,66,3.90625,-4.6875,33,32.156864,48.235294,16.078432,31.764706,16.862745,12.14,101,0,30,16,457.5,240.700012,14.101,0,0,7507,0,255
214,724,6,16.862745,30.588236,67,3.90625,-7.8125,31,32.156864,48.235294,16.078432,31.764706,16.862745,11.77,101,0,30,8,457.5,240.700012,14.101,0,0,7507,0,255
216,724,6,16.862745,30.588236,67,3.90625,-7.8125,31,30.196079,48.235294,16.078432,31.764706,16.862745,12.52,101,0,30,8,457.5,240.700012,14.101,0,0,7507,0,255
216,724,6,16.862745,30.588236,67,3.90625,-7.8125,31,30.196079,49.803921,16.078432,31.764706,16.862745,11.73,101,0,30,8,456.5,241.399994,14.062,0,0,7507,0,255
216,724,6,16.862745,43.529411,67,3.90625,-11.71875,31,30.196079,49.803921,16.078432,31.764706,16.862745,13.39,101,0,30,8,456.5,241.399994,14.062,0,0,7507,0,255
217,858.5,5,22.352942,43.529411,67,-2.34375,-11.71875,62,30.196079,49.803921,16.078432,31.764706,16.862745,11.64,101,0,30,-11,456.5,241.399994,14.062,0,0,7507,0,255
217,858.5,5,22.352942,43.529411,67,-2.34375,-11.71875,62,28.627451,49.803921,16.078432,31.764706,16.862745,12.08,101,0,30,-11,456.299988,242.600006,14.062,0,0,7507,0,255
217,858.5,5,22.352942,43.529411,67,-2.34375,-11.71875,62,28.627451,49.803921,16.078432,31.764706,17.254902,11.87,101,2.745098,30,-11,456.299988,242.600006,14.14,0,0,7507,0,255
217,1112.5,12,22.352942,20.392157,67,3.90625,-4.6875,28,28.627451,49.803921,16.078432,31.764706,17.254902,13.45,101,2.745098,29,19,456.299988,242.600006,14.14,0,0,7507,0,255
219,1112.5,12,22.352942,20.392157,67,3.90625,-4.6875,28,28.627451,49.803921,16.078432,31.764706,17.254902,12.33,101,2.745098,29,19,456.299988,242.600006,14.14,0,0,7507,0,255
219,1112.5,12,22.352942,20.392157,67,3.90625,-4.6875,28,32.156864,60.392159,29.803921,31.764706,17.254902,11.52,101,9.019608,29,19,456.399994,243.399994,14.121,0,0,7507,0,255
219,1112.5,12,22.352942,20.392157,67,3.90625,-4.6875,28,32.156864,60.392159,29.803921,45.490196,26.274509,11.64,101,9.019608,29,19,456.399994,243.399994,14.121,0,0,7507,0,255
219,1610.75,16,18.431372,68.235291,67,-3.125,0,61,32.156864,60.392159,29.803921,45.490196,26.274509,11.62,101,9.019608,30,18,456.399994,243.399994,14.121,0,0,7507,0,255
221,1610.75,16,18.431372,68.235291,67,-3.125,0,61,36.07843,60.392159,29.803921,45.490196,26.274509,11.03,101,9.019608,30,18,456.399994,243.399994,14.121,0,0,7507,0,255
221,1610.75,16,18.431372,68.235291,67,-3.125,0,61,36.07843,59.215687,28.627451,44.705883,26.274509,11.04,101,7.843137,30,18,459.600006,246.899994,14.121,0,0,7507,0,255
221,1610.75,16,18.431372,83.92157,68,-3.125,0,61,36.07843,59.215687,28.627451,44.705883,26.274509,13.44,101,7.843137,30,18,459.600006,246.899994,14.121,0,0,7507,0,255
223,1319.5,24,26.666666,83.92157,68,-3.125,-2.34375,82,36.07843,59.215687,28.627451,44.705883,26.274509,13.37,101,7.843137,29,4,459.600006,246.899994,14.121,0,0,7507,0,255
223,1319.5,24,26.666666,83.92157,68,-3.125,-2.34375,82,27.058823,59.215687,28.627451,44.705883,26.274509,13.02,101,7.843137,29,4,465.5,252.799988,14.121,0,0,7507,0,255
223,1319.5,24,26.666666,83.92157,68,-3.125,-2.34375,82,27.058823,60,27.843138,43.92157,25.882353,13.29,101,8.235294,29,4,465.5,252.799988,14.121,0,0,7507,0,255
223,1693.75,32,26.666666,66.274513,68,-3.125,2.34375,64,27.058823,60,27.843138,43.92157,25.882353,12.46,101,8.235294,29,18,465.5,252.799988,14.121,0,0,7507,0,255
225,1693.75,32,24.705883,66.274513,68,-3.125,2.34375,64,27.058823,60,27.843138,43.92157,25.882353,12.32,101,8.235294,29,18,465.5,252.799988,14.121,0,0,7507,0,255
225,1693.75,32,24.705883,66.274513,68,-3.125,2.34375,64,28.627451,49.411766,27.843138,43.92157,25.882353,11.76,101,0,29,18,473.599976,260.700012,14.14,0,0,7507,0,255
225,1693.75,32,24.705883,66.274513,68,-3.125,2.34375,64,28.627451,49.411766,16.078432,31.764706,17.254902,11.64,101,0,29,18,473.599976,260.700012,14.14,0,0,7507,0,255
225,1341.25,36,27.058823,83.92157,68,-3.125,-0.78125,83,28.627451,49.411766,16.078432,31.764706,17.254902,12.05,101,0,29,4,473.599976,260.700012,14.14,0,0,7507,0,255
226,1341.25,36,27.058823,83.92157,68,-3.125,-0.78125,83,25.882353,49.411766,16.078432,31.764706,17.254902,13.39,101,0,29,4,473.599976,260.700012,14.14,0,0,7507,0,255
226,1341.25,36,27.058823,83.92157,68,-3.125,-0.78125,83,25.882353,61.176472,27.843138,43.92157,26.666666,11.57,101,9.411765,29,4,478.099976,265.299988,14.14,0,0,7507,0,255
226,1341.25,36,27.058823,69.803925,68,-3.125,-0.78125,83,25.882353,61.176472,27.843138,43.92157,26.666666,12.37,101,9.411765,29,4,478.099976,265.299988,14.14,0,0,7507,0,255
228,1551.5,40,24.313726,69.803925,69,-3.125,0.78125,68,25.882353,61.176472,27.843138,43.92157,26.666666,12.34,101,9.411765,29,16,478.099976,265.299988,14.14,0,0,7507,0,255
228,1551.5,40,24.313726,69.803925,69,-3.125,0.78125,68,26.274509,61.176472,27.843138,43.92157,26.666666,13.02,101,9.411765,29,16,488.599976,276,14.14,0,0,7507,0,255
228,1551.5,40,24.313726,69.803925,69,-3.125,0.78125,68,26.274509,55.294117,23.921568,40,21.960785,11.27,101,5.098039,29,16,488.599976,276,14.14,0,0,7507,0,255
228,1622.5,45,24.313726,36.07843,70,3.90625,-4.6875,25,26.274509,55.294117,23.921568,40,21.960785,12.29,101,5.098039,29,26,488.599976,276,14.14,0,0,7507,0,255
230,1622.5,45,17.647058,36.07843,70,3.90625,-4.6875,25,26.274509,55.294117,23.921568,40,21.960785,12.95,101,5.098039,29,26,488.599976,276,14.14,0,0,7507,0,255
230,1622.5,45,17.647058,36.07843,70,3.90625,-4.6875,25,26.274509,49.411766,23.921568,40,21.960785,11.94,101,0,29,26,497.700012,286.399994,14.179,0,0,7507,0,255
